invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
2032,WALM078,Del Rio,Fashion accessories,$48,2,15/04/22,13:34:00,Ewallet,9,0.33
2033,WALM100,Canyon,Home and lifestyle,$50,2,10/12/21,20:36:00,Ewallet,6,0.18
2034,WALM090,Brownwood,Fashion accessories,$51,1,05/01/22,21:08:00,Ewallet,4,0.33
2035,WALM007,Arlington,Home and lifestyle,$15,1,01/11/20,6:09:00,Ewallet,7,0.48
2036,WALM077,Coppell,Fashion accessories,$52,3,18/02/23,21:18:00,Ewallet,7,0.33
2037,WALM078,Del Rio,Home and lifestyle,$49,3,30/06/22,9:31:00,Ewallet,6,0.33
2038,WALM021,McAllen,Fashion accessories,$72,2,24/10/23,15:20:00,Ewallet,4,0.48
2039,WALM020,Killeen,Home and lifestyle,$82,2,31/08/21,16:56:00,Ewallet,7,0.48
2040,WALM063,Georgetown,Fashion accessories,$74,2,22/09/23,6:30:00,Ewallet,4,0.33
2041,WALM047,Flower Mound,Home and lifestyle,$25,2,22/05/21,13:59:00,Ewallet,6,0.48
2042,WALM036,Allen,Fashion accessories,$77,2,13/07/20,13:04:00,Ewallet,5,0.48
2043,WALM080,Nacogdoches,Home and lifestyle,$73,3,01/05/20,15:12:00,Ewallet,7,0.33
2044,WALM004,Austin,Fashion accessories,$85,1,11/07/21,13:08:00,Ewallet,6,0.48
2045,WALM014,Amarillo,Home and lifestyle,$79,3,24/12/23,7:34:00,Ewallet,9,0.48
2046,WALM072,Lancaster,Fashion accessories,$66,3,24/10/23,21:59:00,Ewallet,7,0.33
2047,WALM011,Lubbock,Home and lifestyle,$18,1,26/06/22,17:34:00,Ewallet,9,0.48
2048,WALM018,Frisco,Fashion accessories,$40,2,28/07/21,19:08:00,Ewallet,4,0.48
2049,WALM097,Alice,Home and lifestyle,$74,3,21/10/20,18:44:00,Ewallet,9,0.18
2050,WALM085,Kerrville,Fashion accessories,$58,1,22/01/21,13:58:00,Ewallet,7,0.33
2051,WALM093,Angleton,Home and lifestyle,$53,2,23/07/22,14:33:00,Ewallet,5,0.33
2052,WALM057,Euless,Fashion accessories,$15,3,03/09/23,9:28:00,Ewallet,7,0.33
2053,WALM090,Brownwood,Home and lifestyle,$42,3,04/08/22,16:10:00,Ewallet,7,0.33
2054,WALM064,Bedford,Fashion accessories,$46,1,04/03/22,7:29:00,Ewallet,8,0.33
2055,WALM033,Pearland,Home and lifestyle,$22,3,14/06/22,6:34:00,Ewallet,8,0.48
2056,WALM011,Lubbock,Fashion accessories,$38,2,25/10/22,12:17:00,Ewallet,7,0.48
2057,WALM026,Denton,Home and lifestyle,$59,2,19/06/22,7:00:00,Ewallet,4,0.48
2058,WALM079,La Porte,Fashion accessories,$83,3,01/12/21,13:02:00,Ewallet,9,0.33
2059,WALM009,Plano,Home and lifestyle,$19,3,27/11/21,13:50:00,Ewallet,8,0.48
2060,WALM081,Friendswood,Fashion accessories,$77,3,24/07/20,21:13:00,Ewallet,5,0.33
2061,WALM040,Edinburg,Home and lifestyle,$49,1,22/10/22,7:44:00,Ewallet,6,0.48
2062,WALM012,Garland,Fashion accessories,$47,2,25/02/21,14:36:00,Ewallet,8,0.48
2063,WALM068,Burleson,Home and lifestyle,$58,3,04/04/23,12:52:00,Ewallet,8,0.33
2064,WALM013,Irving,Fashion accessories,$28,1,17/08/21,15:52:00,Ewallet,7,0.48
2065,WALM014,Amarillo,Home and lifestyle,$28,3,15/04/20,11:26:00,Ewallet,9,0.48
2066,WALM049,North Richland Hills,Fashion accessories,$43,2,26/10/23,21:35:00,Ewallet,5,0.48
2067,WALM057,Euless,Home and lifestyle,$70,1,02/10/21,22:58:00,Ewallet,7,0.33
2068,WALM041,Mission,Fashion accessories,$48,3,06/02/22,14:29:00,Ewallet,8,0.48
2069,WALM037,League City,Home and lifestyle,$84,2,19/09/21,12:53:00,Ewallet,7,0.48
2070,WALM077,Coppell,Fashion accessories,$80,3,25/11/21,6:59:00,Ewallet,6,0.33
2071,WALM040,Edinburg,Home and lifestyle,$78,2,14/01/23,13:25:00,Ewallet,5,0.48
2072,WALM034,College Station,Fashion accessories,$25,2,15/07/23,19:52:00,Ewallet,8,0.48
2073,WALM072,Lancaster,Home and lifestyle,$30,3,18/01/21,16:37:00,Ewallet,8,0.33
2074,WALM062,Galveston,Fashion accessories,$62,2,19/09/20,15:02:00,Ewallet,8,0.33
2075,WALM010,Laredo,Home and lifestyle,$81,2,15/06/22,17:54:00,Ewallet,6,0.48
2076,WALM083,Farmers Branch,Fashion accessories,$42,2,15/11/22,15:58:00,Ewallet,9,0.33
2077,WALM002,Dallas,Home and lifestyle,$54,1,06/04/22,17:28:00,Ewallet,8,0.36
2078,WALM058,Port Arthur,Fashion accessories,$44,1,18/09/23,22:50:00,Ewallet,8,0.33
2079,WALM023,Midland,Home and lifestyle,$29,1,30/01/23,12:18:00,Ewallet,9,0.48
2080,WALM041,Mission,Fashion accessories,$82,2,17/06/22,18:29:00,Ewallet,4,0.48
2081,WALM090,Brownwood,Home and lifestyle,$33,2,07/12/21,19:29:00,Ewallet,6,0.33
2082,WALM076,Huntsville,Fashion accessories,$15,3,06/04/20,17:28:00,Ewallet,5,0.33
2083,WALM040,Edinburg,Home and lifestyle,$70,3,24/10/23,18:50:00,Ewallet,6,0.48
2084,WALM042,Bryan,Fashion accessories,$18,3,29/12/20,22:18:00,Ewallet,6,0.48
2085,WALM059,Pflugerville,Home and lifestyle,$33,1,23/08/21,14:06:00,Ewallet,5,0.33
2086,WALM030,Richardson,Fashion accessories,$25,2,03/06/20,15:47:00,Ewallet,6,0.48
2087,WALM071,Lufkin,Home and lifestyle,$78,1,23/06/23,14:29:00,Ewallet,7,0.33
2088,WALM069,Rockwall,Fashion accessories,$69,2,27/12/21,17:38:00,Ewallet,6,0.33
2089,WALM028,Odessa,Home and lifestyle,$64,1,26/12/22,11:59:00,Ewallet,7,0.48
2090,WALM015,Grand Prairie,Fashion accessories,$34,3,29/12/23,15:25:00,Ewallet,6,0.48
2091,WALM022,Mesquite,Home and lifestyle,$49,2,31/10/21,18:06:00,Ewallet,9,0.48
2092,WALM021,McAllen,Fashion accessories,$26,3,20/07/21,22:55:00,Ewallet,9,0.48
2093,WALM007,Arlington,Home and lifestyle,$65,3,10/05/20,22:40:00,Ewallet,5,0.48
2094,WALM040,Edinburg,Fashion accessories,$85,3,16/03/23,10:01:00,Ewallet,8,0.48
2095,WALM049,North Richland Hills,Home and lifestyle,$63,2,26/08/23,6:34:00,Ewallet,9,0.48
2096,WALM092,Lake Jackson,Fashion accessories,$81,3,06/06/23,15:53:00,Ewallet,9,0.33
2097,WALM039,Longview,Home and lifestyle,$81,1,12/08/20,20:12:00,Ewallet,6,0.48
2098,WALM067,Haltom City,Fashion accessories,$46,3,27/07/22,7:41:00,Ewallet,7,0.33
2099,WALM013,Irving,Home and lifestyle,$27,1,01/10/22,11:09:00,Ewallet,4,0.48
2100,WALM043,Baytown,Fashion accessories,$51,3,02/04/23,12:53:00,Ewallet,9,0.48
2101,WALM048,Harlingen,Home and lifestyle,$75,1,28/06/22,20:06:00,Ewallet,9,0.48
2102,WALM022,Mesquite,Fashion accessories,$77,3,12/10/21,8:22:00,Ewallet,7,0.48
2103,WALM061,Cedar Park,Home and lifestyle,$51,2,21/08/20,11:10:00,Ewallet,5,0.33
2104,WALM022,Mesquite,Fashion accessories,$60,2,09/11/21,17:47:00,Ewallet,8,0.48
2105,WALM078,Del Rio,Home and lifestyle,$80,2,06/06/20,19:49:00,Ewallet,4,0.33
2106,WALM018,Frisco,Fashion accessories,$79,1,02/07/22,15:28:00,Ewallet,9,0.48
2107,WALM063,Georgetown,Home and lifestyle,$42,1,10/02/23,12:06:00,Ewallet,7,0.33
2108,WALM081,Friendswood,Fashion accessories,$42,2,26/11/23,6:38:00,Ewallet,8,0.33
2109,WALM080,Nacogdoches,Home and lifestyle,$39,1,11/08/20,14:33:00,Ewallet,7,0.33
2110,WALM098,Mineral Wells,Fashion accessories,$50,3,08/03/20,19:46:00,Ewallet,9,0.18
2111,WALM037,League City,Home and lifestyle,$16,3,08/09/21,21:53:00,Ewallet,4,0.48
2112,WALM090,Brownwood,Fashion accessories,$27,1,06/12/23,18:24:00,Ewallet,8,0.33
2113,WALM077,Coppell,Home and lifestyle,$74,1,27/08/20,7:00:00,Ewallet,8,0.33
2114,WALM068,Burleson,Fashion accessories,$67,2,04/07/21,16:59:00,Ewallet,6,0.33
2115,WALM039,Longview,Home and lifestyle,$82,2,20/07/22,14:26:00,Ewallet,8,0.48
2116,WALM098,Mineral Wells,Fashion accessories,$32,3,02/05/22,13:53:00,Ewallet,8,0.18
2117,WALM020,Killeen,Home and lifestyle,$44,1,14/05/21,21:17:00,Ewallet,8,0.48
2118,WALM090,Brownwood,Fashion accessories,$25,3,15/11/20,16:35:00,Ewallet,4,0.33
2119,WALM030,Richardson,Home and lifestyle,$25,2,29/11/21,11:43:00,Ewallet,4,0.48
2120,WALM071,Lufkin,Fashion accessories,$80,1,02/08/21,17:36:00,Ewallet,4,0.33
2121,WALM002,Dallas,Home and lifestyle,$74,2,12/10/23,7:14:00,Ewallet,8,0.36
2122,WALM016,Brownsville,Fashion accessories,$48,1,23/07/22,17:24:00,Ewallet,5,0.48
2123,WALM062,Galveston,Home and lifestyle,$71,3,21/07/23,22:55:00,Ewallet,4,0.33
2124,WALM005,Fort Worth,Fashion accessories,$15,1,16/06/22,17:22:00,Ewallet,7,0.48
2125,WALM027,Abilene,Home and lifestyle,$35,1,09/01/20,18:46:00,Ewallet,6,0.48
2126,WALM085,Kerrville,Fashion accessories,$51,2,12/03/22,19:18:00,Ewallet,9,0.33
2127,WALM012,Garland,Home and lifestyle,$84,3,13/05/20,18:50:00,Ewallet,8,0.48
2128,WALM093,Angleton,Fashion accessories,$43,1,31/12/21,16:10:00,Ewallet,6,0.33
2129,WALM010,Laredo,Home and lifestyle,$72,3,11/02/21,17:35:00,Ewallet,5,0.48
2130,WALM091,Little Elm,Fashion accessories,$53,1,27/06/21,17:11:00,Ewallet,4,0.33
2131,WALM023,Midland,Home and lifestyle,$69,2,28/02/20,10:04:00,Ewallet,9,0.48
2132,WALM024,Carrollton,Fashion accessories,$15,1,13/09/21,7:45:00,Ewallet,4,0.48
2133,WALM024,Carrollton,Home and lifestyle,$65,2,22/06/22,21:04:00,Ewallet,8,0.48
2134,WALM040,Edinburg,Fashion accessories,$25,2,01/07/23,6:03:00,Ewallet,6,0.48
2135,WALM081,Friendswood,Home and lifestyle,$15,2,09/08/22,13:14:00,Ewallet,4,0.33
2136,WALM027,Abilene,Fashion accessories,$22,1,21/04/22,21:18:00,Ewallet,4,0.48
2137,WALM023,Midland,Home and lifestyle,$20,1,26/12/20,8:40:00,Ewallet,5,0.48
2138,WALM006,El Paso,Fashion accessories,$54,3,28/02/23,19:29:00,Ewallet,5,0.48
2139,WALM098,Mineral Wells,Home and lifestyle,$48,1,20/10/22,19:32:00,Ewallet,5,0.18
2140,WALM013,Irving,Fashion accessories,$51,2,27/02/23,20:14:00,Ewallet,5,0.48
2141,WALM095,Big Spring,Home and lifestyle,$50,3,28/02/22,22:40:00,Ewallet,7,0.33
2142,WALM053,Conroe,Fashion accessories,$48,2,22/03/20,22:56:00,Ewallet,8,0.57
2143,WALM094,Alamo,Home and lifestyle,$69,2,21/01/20,7:09:00,Ewallet,9,0.33
2144,WALM044,Pharr,Fashion accessories,$69,3,10/10/20,9:41:00,Ewallet,7,0.48
2145,WALM080,Nacogdoches,Home and lifestyle,$23,1,15/01/20,7:45:00,Ewallet,4,0.33
2146,WALM088,Cleburne,Fashion accessories,$46,3,24/06/20,10:41:00,Ewallet,9,0.33
2147,WALM051,New Braunfels,Home and lifestyle,$24,3,25/06/20,14:28:00,Ewallet,5,0.48
2148,WALM059,Pflugerville,Fashion accessories,$25,1,14/06/20,6:37:00,Ewallet,6,0.33
2149,WALM020,Killeen,Home and lifestyle,$80,3,29/10/21,13:30:00,Ewallet,9,0.48
2150,WALM007,Arlington,Fashion accessories,$48,3,01/10/21,18:02:00,Ewallet,8,0.48
2151,WALM070,Hurst,Home and lifestyle,$32,2,21/07/23,9:28:00,Ewallet,9,0.33
2152,WALM078,Del Rio,Fashion accessories,$51,3,01/10/21,10:14:00,Ewallet,7,0.33
2153,WALM061,Cedar Park,Home and lifestyle,$21,1,21/11/23,14:05:00,Ewallet,5,0.33
2154,WALM007,Arlington,Fashion accessories,$44,1,12/05/23,18:23:00,Ewallet,4,0.48
2155,WALM039,Longview,Home and lifestyle,$37,1,30/01/23,13:32:00,Ewallet,9,0.48
2156,WALM012,Garland,Fashion accessories,$31,1,23/01/21,8:40:00,Ewallet,9,0.48
2157,WALM026,Denton,Home and lifestyle,$47,2,14/07/23,16:57:00,Ewallet,8,0.48
2158,WALM015,Grand Prairie,Fashion accessories,$39,2,04/08/22,19:03:00,Ewallet,6,0.48
2159,WALM076,Huntsville,Home and lifestyle,$19,1,10/03/22,6:29:00,Ewallet,7,0.33
2160,WALM066,Grapevine,Fashion accessories,$69,3,13/09/23,18:32:00,Ewallet,9,0.33
2161,WALM018,Frisco,Home and lifestyle,$81,3,07/02/22,9:52:00,Ewallet,6,0.48
2162,WALM044,Pharr,Fashion accessories,$25,3,19/03/20,8:29:00,Ewallet,6,0.48
2163,WALM085,Kerrville,Home and lifestyle,$22,3,06/06/22,20:49:00,Ewallet,6,0.33
2164,WALM031,Lewisville,Fashion accessories,$55,3,24/10/23,20:20:00,Ewallet,8,0.48
2165,WALM037,League City,Home and lifestyle,$42,3,28/12/21,21:55:00,Ewallet,6,0.48
2166,WALM023,Midland,Fashion accessories,$39,1,07/03/20,10:12:00,Ewallet,6,0.48
2167,WALM005,Fort Worth,Home and lifestyle,$40,2,30/01/20,17:52:00,Ewallet,8,0.48
2168,WALM014,Amarillo,Fashion accessories,$21,2,04/09/22,19:14:00,Ewallet,8,0.48
2169,WALM027,Abilene,Home and lifestyle,$72,3,05/12/22,9:26:00,Ewallet,5,0.48
2170,WALM026,Denton,Fashion accessories,$23,3,19/04/20,18:34:00,Ewallet,4,0.48
2171,WALM090,Brownwood,Home and lifestyle,$62,2,02/02/22,18:32:00,Ewallet,6,0.33
2172,WALM015,Grand Prairie,Fashion accessories,$51,1,15/09/22,10:11:00,Ewallet,9,0.48
2173,WALM015,Grand Prairie,Home and lifestyle,$26,1,05/05/20,10:50:00,Ewallet,6,0.48
2174,WALM043,Baytown,Fashion accessories,$32,1,29/12/23,9:18:00,Ewallet,4,0.48
2175,WALM037,League City,Home and lifestyle,$43,1,05/07/21,6:05:00,Ewallet,5,0.48
2176,WALM081,Friendswood,Fashion accessories,$19,2,19/06/21,11:46:00,Ewallet,4,0.33
2177,WALM001,Houston,Home and lifestyle,$63,3,11/02/21,9:54:00,Ewallet,9,0.36
2178,WALM015,Grand Prairie,Fashion accessories,$69,3,02/09/23,12:11:00,Ewallet,6,0.48
2179,WALM001,Houston,Home and lifestyle,$37,1,11/09/23,13:10:00,Ewallet,4,0.36
2180,WALM060,DeSoto,Fashion accessories,$60,1,20/02/20,12:57:00,Ewallet,7,0.33
2181,WALM015,Grand Prairie,Home and lifestyle,$46,2,15/06/20,9:25:00,Ewallet,4,0.48
2182,WALM013,Irving,Fashion accessories,$32,3,19/10/21,9:00:00,Ewallet,7,0.48
2183,WALM071,Lufkin,Home and lifestyle,$24,3,20/02/22,12:56:00,Ewallet,7,0.33
2184,WALM039,Longview,Fashion accessories,$33,3,16/03/21,15:45:00,Ewallet,8,0.48
2185,WALM076,Huntsville,Home and lifestyle,$57,2,24/07/20,17:47:00,Ewallet,5,0.33
2186,WALM049,North Richland Hills,Fashion accessories,$49,2,05/10/22,16:13:00,Ewallet,8,0.48
2187,WALM060,DeSoto,Home and lifestyle,$59,3,30/05/20,6:50:00,Ewallet,6,0.33
2188,WALM071,Lufkin,Fashion accessories,$57,1,21/06/23,6:16:00,Ewallet,5,0.33
2189,WALM100,Canyon,Home and lifestyle,$58,1,29/03/23,9:44:00,Ewallet,8,0.18
2190,WALM070,Hurst,Fashion accessories,$17,1,01/05/22,20:24:00,Ewallet,8,0.33
2191,WALM076,Huntsville,Home and lifestyle,$48,2,18/12/20,13:34:00,Ewallet,4,0.33
2192,WALM053,Conroe,Fashion accessories,$54,1,23/11/23,19:51:00,Ewallet,8,0.57
2193,WALM031,Lewisville,Home and lifestyle,$32,2,25/05/20,20:09:00,Ewallet,5,0.48
2194,WALM017,McKinney,Fashion accessories,$42,3,08/05/23,7:48:00,Ewallet,4,0.48
2195,WALM017,McKinney,Home and lifestyle,$61,1,02/08/20,16:00:00,Ewallet,4,0.48
2196,WALM085,Kerrville,Fashion accessories,$77,1,19/11/20,8:39:00,Ewallet,7,0.33
2197,WALM063,Georgetown,Home and lifestyle,$44,2,06/12/21,7:37:00,Ewallet,6,0.33
2198,WALM068,Burleson,Fashion accessories,$80,3,26/01/23,20:51:00,Ewallet,4,0.33
2199,WALM020,Killeen,Home and lifestyle,$50,1,04/11/20,15:10:00,Ewallet,9,0.48
2200,WALM061,Cedar Park,Fashion accessories,$32,1,03/03/20,6:47:00,Ewallet,9,0.33
2201,WALM100,Canyon,Home and lifestyle,$65,2,05/08/22,16:18:00,Ewallet,5,0.18
2202,WALM060,DeSoto,Fashion accessories,$84,2,26/11/21,15:55:00,Ewallet,9,0.33
2203,WALM022,Mesquite,Home and lifestyle,$78,1,12/06/20,21:06:00,Ewallet,8,0.48
2204,WALM047,Flower Mound,Fashion accessories,$50,1,01/12/20,10:59:00,Ewallet,8,0.48
2205,WALM022,Mesquite,Home and lifestyle,$46,2,26/04/23,18:28:00,Ewallet,7,0.48
2206,WALM045,Missouri City,Fashion accessories,$67,3,01/02/22,6:41:00,Credit card,6,0.48
2207,WALM060,DeSoto,Home and lifestyle,$45,2,15/10/20,14:42:00,Ewallet,4,0.33
2208,WALM080,Nacogdoches,Fashion accessories,$59,3,21/04/22,21:58:00,Ewallet,7,0.33
2209,WALM043,Baytown,Home and lifestyle,$21,3,21/06/20,18:48:00,Ewallet,5,0.48
2210,WALM070,Hurst,Fashion accessories,$16,3,15/07/23,6:49:00,Ewallet,7,0.33
2211,WALM042,Bryan,Home and lifestyle,$51,2,08/01/23,10:57:00,Ewallet,9,0.48
2212,WALM017,McKinney,Fashion accessories,$77,1,03/08/20,8:11:00,Ewallet,8,0.48
2213,WALM049,North Richland Hills,Home and lifestyle,$82,2,28/03/23,15:58:00,Ewallet,8,0.48
2214,WALM015,Grand Prairie,Fashion accessories,$56,3,31/08/22,16:09:00,Ewallet,8,0.48
2215,WALM071,Lufkin,Home and lifestyle,$63,3,23/06/22,13:54:00,Ewallet,9,0.33
2216,WALM034,College Station,Fashion accessories,$84,3,20/08/23,21:07:00,Ewallet,9,0.48
2217,WALM034,College Station,Home and lifestyle,$43,3,17/01/23,18:01:00,Ewallet,5,0.48
2218,WALM070,Hurst,Fashion accessories,$69,2,12/02/21,21:51:00,Ewallet,5,0.33
2219,WALM049,North Richland Hills,Home and lifestyle,$50,3,07/06/23,17:04:00,Ewallet,4,0.48
2220,WALM024,Carrollton,Fashion accessories,$60,1,19/06/21,11:47:00,Ewallet,6,0.48
2221,WALM045,Missouri City,Home and lifestyle,$66,3,24/01/23,15:40:00,Credit card,9,0.48
2222,WALM006,El Paso,Fashion accessories,$54,3,20/07/20,17:16:00,Ewallet,9,0.48
2223,WALM066,Grapevine,Home and lifestyle,$37,3,28/02/23,10:16:00,Ewallet,6,0.33
2224,WALM067,Haltom City,Fashion accessories,$68,1,15/06/20,20:59:00,Ewallet,5,0.33
2225,WALM066,Grapevine,Home and lifestyle,$46,1,19/02/21,9:15:00,Ewallet,9,0.33
2226,WALM044,Pharr,Fashion accessories,$39,3,19/03/20,8:37:00,Ewallet,8,0.48
2227,WALM036,Allen,Home and lifestyle,$37,1,26/03/21,19:28:00,Ewallet,7,0.48
2228,WALM091,Little Elm,Fashion accessories,$80,2,15/06/20,19:02:00,Ewallet,6,0.33
2229,WALM077,Coppell,Home and lifestyle,$37,1,02/01/21,17:53:00,Ewallet,9,0.33
2230,WALM080,Nacogdoches,Fashion accessories,$70,2,06/07/23,14:35:00,Ewallet,7,0.33
2231,WALM011,Lubbock,Home and lifestyle,$62,3,05/04/22,9:57:00,Ewallet,9,0.48
2232,WALM091,Little Elm,Fashion accessories,$38,2,12/04/23,16:18:00,Ewallet,6,0.33
2233,WALM011,Lubbock,Home and lifestyle,$59,2,17/10/23,15:06:00,Ewallet,4,0.48
2234,WALM078,Del Rio,Fashion accessories,$19,1,03/12/21,17:47:00,Ewallet,8,0.33
2235,WALM079,La Porte,Home and lifestyle,$57,1,03/01/20,10:53:00,Ewallet,9,0.33
2236,WALM059,Pflugerville,Fashion accessories,$82,3,27/07/20,16:09:00,Ewallet,8,0.33
2237,WALM019,Pasadena,Home and lifestyle,$39,3,05/12/21,15:29:00,Ewallet,7,0.48
2238,WALM052,Mansfield,Fashion accessories,$56,1,07/12/23,16:15:00,Ewallet,4,0.57
2239,WALM098,Mineral Wells,Home and lifestyle,$75,2,30/05/22,7:34:00,Ewallet,8,0.18
2240,WALM036,Allen,Fashion accessories,$16,1,25/06/21,15:09:00,Ewallet,8,0.48
2241,WALM031,Lewisville,Home and lifestyle,$24,2,25/03/21,7:57:00,Ewallet,5,0.48
2242,WALM013,Irving,Fashion accessories,$74,2,02/04/23,18:52:00,Ewallet,9,0.48
2243,WALM057,Euless,Home and lifestyle,$19,1,29/12/21,6:43:00,Ewallet,4,0.33
2244,WALM012,Garland,Fashion accessories,$29,2,14/04/23,11:25:00,Ewallet,5,0.48
2245,WALM022,Mesquite,Home and lifestyle,$41,3,31/07/21,13:13:00,Ewallet,6,0.48
2246,WALM008,Corpus Christi,Fashion accessories,$59,1,02/12/20,21:19:00,Ewallet,5,0.48
2247,WALM094,Alamo,Home and lifestyle,$80,3,26/10/23,17:46:00,Ewallet,9,0.33
2248,WALM021,McAllen,Fashion accessories,$51,3,28/07/20,6:48:00,Ewallet,6,0.48
2249,WALM066,Grapevine,Home and lifestyle,$34,3,12/01/20,7:36:00,Ewallet,7,0.33
2250,WALM081,Friendswood,Fashion accessories,$54,1,02/10/22,7:17:00,Ewallet,9,0.33
2251,WALM096,Eagle Pass,Home and lifestyle,$56,2,11/11/23,15:21:00,Ewallet,4,0.33
2252,WALM090,Brownwood,Fashion accessories,$80,3,06/11/23,21:16:00,Ewallet,9,0.33
2253,WALM067,Haltom City,Home and lifestyle,$19,2,27/05/22,11:36:00,Ewallet,5,0.33
2254,WALM058,Port Arthur,Fashion accessories,$19,2,08/02/20,16:35:00,Ewallet,5,0.33
2255,WALM010,Laredo,Home and lifestyle,$31,3,12/02/21,14:43:00,Ewallet,5,0.48
2256,WALM024,Carrollton,Fashion accessories,$73,3,01/11/22,11:42:00,Ewallet,7,0.48
2257,WALM005,Fort Worth,Home and lifestyle,$63,3,15/11/20,11:10:00,Ewallet,4,0.48
2258,WALM049,North Richland Hills,Fashion accessories,$35,2,16/04/20,9:36:00,Ewallet,6,0.48
2259,WALM018,Frisco,Home and lifestyle,$56,2,29/11/22,16:17:00,Ewallet,7,0.48
2260,WALM051,New Braunfels,Fashion accessories,$29,3,23/06/21,12:33:00,Ewallet,4,0.48
2261,WALM088,Cleburne,Home and lifestyle,$38,1,22/10/20,20:47:00,Ewallet,6,0.33
2262,WALM100,Canyon,Fashion accessories,$44,1,19/10/22,13:44:00,Ewallet,9,0.18
2263,WALM080,Nacogdoches,Home and lifestyle,$73,3,14/01/22,17:56:00,Ewallet,4,0.33
2264,WALM049,North Richland Hills,Fashion accessories,$33,1,02/01/20,15:06:00,Ewallet,8,0.48
2265,WALM047,Flower Mound,Home and lifestyle,$54,1,03/12/23,21:16:00,Ewallet,8,0.48
2266,WALM085,Kerrville,Fashion accessories,$24,1,14/01/21,22:33:00,Ewallet,4,0.33
2267,WALM070,Hurst,Home and lifestyle,$31,3,01/01/21,14:37:00,Ewallet,9,0.33
2268,WALM015,Grand Prairie,Fashion accessories,$76,2,03/10/23,19:21:00,Ewallet,6,0.48
2269,WALM015,Grand Prairie,Home and lifestyle,$23,1,10/10/21,22:51:00,Ewallet,4,0.48
2270,WALM044,Pharr,Fashion accessories,$27,2,04/09/21,20:34:00,Ewallet,9,0.48
2271,WALM043,Baytown,Home and lifestyle,$46,2,02/06/20,10:23:00,Ewallet,7,0.48
2272,WALM044,Pharr,Fashion accessories,$51,1,16/10/21,13:11:00,Ewallet,6,0.48
2273,WALM078,Del Rio,Home and lifestyle,$70,3,13/02/23,21:50:00,Ewallet,4,0.33
2274,WALM019,Pasadena,Fashion accessories,$49,3,18/11/22,6:39:00,Ewallet,4,0.48
2275,WALM010,Laredo,Home and lifestyle,$72,1,01/01/23,8:17:00,Ewallet,6,0.48
2276,WALM019,Pasadena,Fashion accessories,$18,1,05/12/20,14:45:00,Ewallet,9,0.48
2277,WALM081,Friendswood,Home and lifestyle,$44,3,18/09/20,16:18:00,Ewallet,4,0.33
2278,WALM012,Garland,Fashion accessories,$75,3,08/05/21,12:45:00,Ewallet,4,0.48
2279,WALM090,Brownwood,Home and lifestyle,$55,3,11/12/20,11:34:00,Ewallet,6,0.33
2280,WALM062,Galveston,Fashion accessories,$82,2,22/08/21,12:26:00,Ewallet,4,0.33
2281,WALM078,Del Rio,Home and lifestyle,$70,3,16/10/20,18:30:00,Ewallet,4,0.33
2282,WALM069,Rockwall,Fashion accessories,$65,2,27/07/20,22:38:00,Ewallet,6,0.33
2283,WALM051,New Braunfels,Home and lifestyle,$72,2,07/04/23,18:52:00,Ewallet,7,0.48
2284,WALM026,Denton,Fashion accessories,$28,3,21/08/21,9:54:00,Ewallet,9,0.48
2285,WALM016,Brownsville,Home and lifestyle,$26,3,05/07/21,11:52:00,Ewallet,6,0.48
2286,WALM066,Grapevine,Fashion accessories,$85,2,31/03/23,17:25:00,Ewallet,4,0.33
2287,WALM067,Haltom City,Home and lifestyle,$46,1,20/01/21,8:45:00,Ewallet,9,0.33
2288,WALM008,Corpus Christi,Fashion accessories,$66,1,05/03/21,13:51:00,Ewallet,9,0.48
2289,WALM067,Haltom City,Home and lifestyle,$72,2,23/01/20,10:48:00,Ewallet,6,0.33
2290,WALM062,Galveston,Fashion accessories,$74,3,06/08/21,19:52:00,Ewallet,8,0.33
2291,WALM097,Alice,Home and lifestyle,$22,1,13/03/20,6:08:00,Ewallet,6,0.18
2292,WALM036,Allen,Fashion accessories,$22,3,07/10/21,17:48:00,Ewallet,7,0.48
2293,WALM100,Canyon,Home and lifestyle,$67,1,15/02/23,17:46:00,Ewallet,8,0.18
2294,WALM060,DeSoto,Fashion accessories,$73,1,04/03/23,20:02:00,Ewallet,4,0.33
2295,WALM095,Big Spring,Home and lifestyle,$39,2,18/12/22,11:03:00,Ewallet,5,0.33
2296,WALM060,DeSoto,Fashion accessories,$47,1,19/12/21,8:16:00,Ewallet,7,0.33
2297,WALM057,Euless,Home and lifestyle,$82,1,21/08/22,12:44:00,Ewallet,5,0.33
2298,WALM048,Harlingen,Fashion accessories,$72,1,01/08/22,15:55:00,Ewallet,5,0.48
2299,WALM091,Little Elm,Home and lifestyle,$33,3,03/01/23,8:14:00,Ewallet,4,0.33
2300,WALM045,Missouri City,Fashion accessories,$58,2,09/04/21,15:35:00,Credit card,4,0.48
2301,WALM085,Kerrville,Home and lifestyle,$72,3,31/10/21,19:31:00,Ewallet,7,0.33
2302,WALM090,Brownwood,Fashion accessories,$84,1,16/11/23,22:38:00,Ewallet,7,0.33
2303,WALM093,Angleton,Home and lifestyle,$56,2,02/11/22,18:14:00,Ewallet,5,0.33
