invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
3398,WALM008,Corpus Christi,Fashion accessories,78.0,1.0,04/09/21,22:16:00,Ewallet,7.0,0.48,78.0
3399,WALM018,Frisco,Home and lifestyle,44.0,1.0,19/11/21,6:31:00,Ewallet,7.0,0.48,44.0
3400,WALM100,Canyon,Fashion accessories,39.0,2.0,29/10/21,6:51:00,Ewallet,6.0,0.18,78.0
3401,WALM078,Del Rio,Home and lifestyle,61.0,1.0,03/09/23,15:56:00,Ewallet,6.0,0.33,61.0
3402,WALM061,Cedar Park,Fashion accessories,64.0,3.0,13/12/20,13:19:00,Ewallet,8.0,0.33,192.0
3403,WALM028,Odessa,Home and lifestyle,62.0,2.0,26/12/21,20:16:00,Ewallet,4.0,0.48,124.0
3404,WALM045,Missouri City,Fashion accessories,81.0,1.0,25/12/21,13:17:00,Credit card,9.0,0.48,81.0
3405,WALM008,Corpus Christi,Home and lifestyle,76.0,2.0,06/09/23,8:05:00,Ewallet,9.0,0.48,152.0
3406,WALM064,Bedford,Fashion accessories,44.0,2.0,03/11/20,19:47:00,Ewallet,4.0,0.33,88.0
3407,WALM028,Odessa,Home and lifestyle,39.0,1.0,11/10/20,9:23:00,Ewallet,6.0,0.48,39.0
3408,WALM088,Cleburne,Fashion accessories,72.0,3.0,19/10/22,9:42:00,Ewallet,5.0,0.33,216.0
3409,WALM016,Brownsville,Home and lifestyle,30.0,1.0,30/12/20,8:55:00,Ewallet,4.0,0.48,30.0
3410,WALM037,League City,Fashion accessories,33.0,3.0,12/09/20,10:07:00,Ewallet,5.0,0.48,99.0
3411,WALM019,Pasadena,Home and lifestyle,39.0,2.0,09/11/20,13:46:00,Ewallet,5.0,0.48,78.0
3412,WALM026,Denton,Fashion accessories,44.0,1.0,16/12/22,9:07:00,Ewallet,4.0,0.48,44.0
3413,WALM069,Rockwall,Home and lifestyle,79.0,1.0,04/08/22,18:49:00,Ewallet,9.0,0.33,79.0
3414,WALM064,Bedford,Fashion accessories,85.0,2.0,06/11/23,13:33:00,Ewallet,9.0,0.33,170.0
3415,WALM047,Flower Mound,Home and lifestyle,32.0,2.0,21/12/22,10:37:00,Ewallet,9.0,0.48,64.0
3416,WALM019,Pasadena,Fashion accessories,27.0,3.0,14/11/21,6:54:00,Ewallet,5.0,0.48,81.0
3417,WALM061,Cedar Park,Home and lifestyle,44.0,1.0,27/12/20,16:45:00,Ewallet,5.0,0.33,44.0
3418,WALM040,Edinburg,Fashion accessories,16.0,1.0,20/08/20,15:01:00,Ewallet,7.0,0.48,16.0
3419,WALM063,Georgetown,Home and lifestyle,77.0,2.0,11/09/22,11:07:00,Ewallet,7.0,0.33,154.0
3420,WALM079,La Porte,Fashion accessories,37.0,3.0,19/11/22,22:44:00,Ewallet,6.0,0.33,111.0
3421,WALM030,Richardson,Home and lifestyle,63.0,2.0,16/11/21,6:53:00,Ewallet,7.0,0.48,126.0
3422,WALM010,Laredo,Fashion accessories,43.0,1.0,19/12/22,12:42:00,Ewallet,8.0,0.48,43.0
3423,WALM024,Carrollton,Home and lifestyle,59.0,2.0,16/09/20,12:21:00,Ewallet,4.0,0.48,118.0
3424,WALM077,Coppell,Fashion accessories,80.0,3.0,19/10/23,14:30:00,Ewallet,4.0,0.33,240.0
3425,WALM096,Eagle Pass,Home and lifestyle,47.0,2.0,31/10/20,20:35:00,Ewallet,9.0,0.18,94.0
3426,WALM045,Missouri City,Fashion accessories,74.0,2.0,03/08/22,14:54:00,Credit card,4.0,0.48,148.0
3427,WALM011,Lubbock,Home and lifestyle,47.0,3.0,30/11/21,21:51:00,Ewallet,5.0,0.48,141.0
3428,WALM052,Mansfield,Fashion accessories,41.0,2.0,17/09/20,14:58:00,Ewallet,9.0,0.57,82.0
3429,WALM061,Cedar Park,Home and lifestyle,58.0,1.0,18/10/22,8:22:00,Ewallet,5.0,0.33,58.0
3430,WALM093,Angleton,Fashion accessories,69.0,1.0,01/09/23,20:57:00,Ewallet,4.0,0.33,69.0
3431,WALM021,McAllen,Home and lifestyle,51.0,2.0,18/09/21,16:17:00,Ewallet,9.0,0.48,102.0
3432,WALM093,Angleton,Fashion accessories,67.0,3.0,02/10/21,6:24:00,Ewallet,8.0,0.33,201.0
3433,WALM070,Hurst,Home and lifestyle,72.0,3.0,17/11/22,14:28:00,Ewallet,6.0,0.33,216.0
3434,WALM015,Grand Prairie,Fashion accessories,79.0,1.0,11/12/21,11:41:00,Ewallet,7.0,0.48,79.0
3435,WALM051,New Braunfels,Home and lifestyle,38.0,1.0,01/10/23,16:14:00,Ewallet,8.0,0.48,38.0
3436,WALM081,Friendswood,Fashion accessories,64.0,2.0,08/10/20,9:01:00,Ewallet,9.0,0.33,128.0
3437,WALM021,McAllen,Home and lifestyle,53.0,2.0,30/09/23,7:38:00,Ewallet,5.0,0.48,106.0
3438,WALM011,Lubbock,Fashion accessories,54.0,3.0,02/11/20,7:32:00,Ewallet,6.0,0.48,162.0
3439,WALM045,Missouri City,Home and lifestyle,42.0,2.0,26/11/21,13:22:00,Credit card,6.0,0.48,84.0
3440,WALM021,McAllen,Fashion accessories,21.0,2.0,27/10/23,11:11:00,Ewallet,8.0,0.48,42.0
3441,WALM042,Bryan,Home and lifestyle,35.0,1.0,20/09/23,17:58:00,Ewallet,7.0,0.48,35.0
3442,WALM078,Del Rio,Fashion accessories,46.0,1.0,30/10/21,19:32:00,Ewallet,9.0,0.33,46.0
3443,WALM007,Arlington,Home and lifestyle,71.0,2.0,13/12/21,11:23:00,Ewallet,4.0,0.48,142.0
3444,WALM061,Cedar Park,Fashion accessories,73.0,1.0,25/09/22,13:56:00,Ewallet,8.0,0.33,73.0
3445,WALM005,Fort Worth,Home and lifestyle,36.0,3.0,30/08/22,19:02:00,Ewallet,7.0,0.48,108.0
3446,WALM094,Alamo,Fashion accessories,69.0,2.0,09/11/22,10:25:00,Ewallet,8.0,0.33,138.0
3447,WALM043,Baytown,Home and lifestyle,45.0,2.0,17/10/22,8:28:00,Ewallet,9.0,0.48,90.0
3448,WALM057,Euless,Fashion accessories,67.0,1.0,17/11/22,11:01:00,Ewallet,6.0,0.33,67.0
3449,WALM060,DeSoto,Home and lifestyle,75.0,3.0,18/10/23,8:35:00,Ewallet,6.0,0.33,225.0
3450,WALM040,Edinburg,Fashion accessories,80.0,2.0,18/10/21,13:44:00,Ewallet,7.0,0.48,160.0
3451,WALM049,North Richland Hills,Home and lifestyle,47.0,2.0,28/09/20,8:01:00,Ewallet,8.0,0.48,94.0
3452,WALM100,Canyon,Fashion accessories,18.0,1.0,29/08/22,6:05:00,Ewallet,5.0,0.18,18.0
3453,WALM002,Dallas,Home and lifestyle,82.0,1.0,19/09/20,8:45:00,Ewallet,8.0,0.36,82.0
3454,WALM023,Midland,Fashion accessories,30.0,3.0,01/12/20,17:56:00,Ewallet,8.0,0.48,90.0
3455,WALM047,Flower Mound,Home and lifestyle,73.0,3.0,01/10/20,15:45:00,Ewallet,4.0,0.48,219.0
3456,WALM009,Plano,Fashion accessories,46.0,2.0,21/10/22,19:36:00,Ewallet,7.0,0.48,92.0
3457,WALM016,Brownsville,Home and lifestyle,62.0,3.0,15/09/22,16:25:00,Ewallet,5.0,0.48,186.0
3458,WALM095,Big Spring,Fashion accessories,26.0,3.0,21/10/21,13:34:00,Ewallet,6.0,0.33,78.0
3459,WALM044,Pharr,Home and lifestyle,80.0,3.0,27/12/21,9:02:00,Ewallet,8.0,0.48,240.0
3460,WALM085,Kerrville,Fashion accessories,29.0,1.0,16/09/20,19:13:00,Ewallet,6.0,0.33,29.0
3461,WALM016,Brownsville,Home and lifestyle,53.0,2.0,16/12/22,12:43:00,Ewallet,8.0,0.48,106.0
3462,WALM051,New Braunfels,Fashion accessories,28.0,3.0,18/11/21,17:06:00,Ewallet,5.0,0.57,84.0
3463,WALM037,League City,Home and lifestyle,82.0,3.0,09/09/22,19:30:00,Ewallet,4.0,0.48,246.0
3464,WALM041,Mission,Fashion accessories,57.0,1.0,18/08/21,20:12:00,Ewallet,4.0,0.48,57.0
3465,WALM057,Euless,Home and lifestyle,60.0,2.0,28/10/23,16:10:00,Ewallet,9.0,0.33,120.0
3466,WALM071,Lufkin,Fashion accessories,49.0,3.0,31/10/20,11:33:00,Ewallet,5.0,0.33,147.0
3467,WALM013,Irving,Home and lifestyle,58.0,3.0,24/10/20,22:05:00,Ewallet,8.0,0.48,174.0
3468,WALM017,McKinney,Fashion accessories,76.0,3.0,15/09/22,20:11:00,Ewallet,9.0,0.48,228.0
3469,WALM021,McAllen,Home and lifestyle,37.0,2.0,20/09/21,18:10:00,Ewallet,9.0,0.48,74.0
3470,WALM071,Lufkin,Fashion accessories,72.0,2.0,20/08/23,15:33:00,Ewallet,4.0,0.33,144.0
3471,WALM041,Mission,Home and lifestyle,24.0,3.0,12/10/23,16:36:00,Ewallet,6.0,0.48,72.0
3472,WALM005,Fort Worth,Fashion accessories,60.0,1.0,19/10/22,12:50:00,Ewallet,4.0,0.48,60.0
3473,WALM030,Richardson,Home and lifestyle,69.0,1.0,12/09/21,9:11:00,Ewallet,6.0,0.48,69.0
3474,WALM017,McKinney,Fashion accessories,58.0,3.0,22/10/21,21:39:00,Ewallet,5.0,0.48,174.0
3475,WALM094,Alamo,Home and lifestyle,75.0,3.0,24/10/23,9:32:00,Ewallet,6.0,0.33,225.0
3476,WALM062,Galveston,Fashion accessories,41.0,1.0,30/10/23,9:16:00,Ewallet,6.0,0.33,41.0
3477,WALM036,Allen,Home and lifestyle,84.0,1.0,27/11/21,19:46:00,Ewallet,8.0,0.48,84.0
3478,WALM090,Brownwood,Fashion accessories,15.0,1.0,08/08/21,9:39:00,Ewallet,7.0,0.33,15.0
3479,WALM096,Eagle Pass,Home and lifestyle,55.0,1.0,15/08/23,16:20:00,Ewallet,7.0,0.18,55.0
3480,WALM092,Lake Jackson,Fashion accessories,17.0,1.0,19/10/23,17:19:00,Ewallet,9.0,0.33,17.0
3481,WALM008,Corpus Christi,Home and lifestyle,77.0,1.0,03/09/21,7:09:00,Ewallet,8.0,0.48,77.0
3482,WALM079,La Porte,Fashion accessories,70.0,2.0,13/08/23,12:00:00,Ewallet,4.0,0.33,140.0
3483,WALM027,Abilene,Home and lifestyle,18.0,3.0,13/12/23,17:05:00,Ewallet,7.0,0.48,54.0
3484,WALM044,Pharr,Fashion accessories,79.0,3.0,10/08/23,16:39:00,Ewallet,7.0,0.48,237.0
3485,WALM051,New Braunfels,Home and lifestyle,66.0,2.0,24/08/23,12:48:00,Ewallet,5.0,0.48,132.0
3486,WALM047,Flower Mound,Fashion accessories,33.0,1.0,03/08/21,20:34:00,Ewallet,8.0,0.48,33.0
3487,WALM060,DeSoto,Home and lifestyle,34.0,1.0,14/08/21,12:06:00,Ewallet,7.0,0.33,34.0
3488,WALM014,Amarillo,Fashion accessories,23.0,1.0,03/09/22,20:00:00,Ewallet,7.0,0.48,23.0
3489,WALM100,Canyon,Home and lifestyle,57.0,3.0,27/10/20,16:52:00,Ewallet,5.0,0.18,171.0
3490,WALM062,Galveston,Fashion accessories,20.0,2.0,27/12/23,16:20:00,Ewallet,8.0,0.33,40.0
3491,WALM012,Garland,Home and lifestyle,30.0,2.0,15/08/21,17:12:00,Ewallet,8.0,0.48,60.0
3492,WALM066,Grapevine,Fashion accessories,85.0,3.0,31/08/20,13:45:00,Ewallet,4.0,0.33,255.0
3493,WALM094,Alamo,Home and lifestyle,68.0,1.0,15/09/20,15:55:00,Ewallet,9.0,0.33,68.0
3494,WALM051,New Braunfels,Fashion accessories,19.0,3.0,04/12/20,13:25:00,Ewallet,8.0,0.57,57.0
3495,WALM047,Flower Mound,Home and lifestyle,22.0,2.0,10/09/22,15:53:00,Ewallet,5.0,0.48,44.0
3496,WALM021,McAllen,Fashion accessories,27.0,2.0,16/09/21,11:23:00,Ewallet,4.0,0.48,54.0
3497,WALM057,Euless,Home and lifestyle,51.0,3.0,10/11/22,15:27:00,Ewallet,9.0,0.33,153.0
3498,WALM045,Missouri City,Fashion accessories,20.0,3.0,10/08/20,17:51:00,Credit card,5.0,0.48,60.0
3499,WALM008,Corpus Christi,Home and lifestyle,24.0,3.0,22/10/23,14:40:00,Ewallet,9.0,0.48,72.0
3500,WALM060,DeSoto,Fashion accessories,65.0,3.0,08/10/22,10:52:00,Ewallet,4.0,0.33,195.0
3501,WALM015,Grand Prairie,Home and lifestyle,43.0,2.0,29/10/23,13:26:00,Ewallet,4.0,0.48,86.0
3502,WALM100,Canyon,Fashion accessories,52.0,2.0,09/09/20,15:59:00,Ewallet,5.0,0.18,104.0
3503,WALM008,Corpus Christi,Home and lifestyle,23.0,3.0,07/11/21,7:02:00,Ewallet,9.0,0.48,69.0
3504,WALM052,Mansfield,Fashion accessories,64.0,2.0,05/11/23,12:05:00,Ewallet,8.0,0.57,128.0
3505,WALM066,Grapevine,Home and lifestyle,62.0,2.0,24/09/23,9:17:00,Ewallet,8.0,0.33,124.0
3506,WALM076,Huntsville,Fashion accessories,62.0,1.0,18/09/22,8:29:00,Ewallet,5.0,0.33,62.0
3507,WALM012,Garland,Home and lifestyle,58.0,2.0,09/08/23,7:33:00,Ewallet,5.0,0.48,116.0
3508,WALM043,Baytown,Fashion accessories,25.0,1.0,28/09/23,17:29:00,Ewallet,5.0,0.48,25.0
3509,WALM069,Rockwall,Home and lifestyle,30.0,2.0,19/11/20,15:31:00,Ewallet,7.0,0.33,60.0
3510,WALM066,Grapevine,Fashion accessories,29.0,2.0,03/12/22,18:54:00,Ewallet,9.0,0.33,58.0
3511,WALM011,Lubbock,Home and lifestyle,38.0,2.0,17/11/21,17:47:00,Ewallet,4.0,0.48,76.0
3512,WALM024,Carrollton,Fashion accessories,83.0,1.0,20/09/23,15:41:00,Ewallet,5.0,0.48,83.0
3513,WALM039,Longview,Home and lifestyle,54.0,3.0,26/10/21,18:36:00,Ewallet,8.0,0.48,162.0
3514,WALM016,Brownsville,Fashion accessories,66.0,2.0,04/10/20,16:50:00,Ewallet,7.0,0.48,132.0
3515,WALM048,Harlingen,Home and lifestyle,26.0,3.0,25/12/23,19:33:00,Ewallet,4.0,0.48,78.0
3516,WALM071,Lufkin,Fashion accessories,71.0,1.0,26/11/23,20:49:00,Ewallet,8.0,0.33,71.0
3517,WALM021,McAllen,Home and lifestyle,32.0,1.0,08/08/20,17:44:00,Ewallet,8.0,0.48,32.0
3518,WALM044,Pharr,Fashion accessories,54.0,1.0,20/10/22,20:42:00,Ewallet,6.0,0.48,54.0
3519,WALM026,Denton,Home and lifestyle,76.0,3.0,09/11/21,15:21:00,Ewallet,8.0,0.48,228.0
3520,WALM033,Pearland,Fashion accessories,38.0,2.0,07/08/23,19:08:00,Ewallet,4.0,0.48,76.0
3521,WALM022,Mesquite,Home and lifestyle,61.0,2.0,19/09/20,15:08:00,Ewallet,8.0,0.48,122.0
3522,WALM018,Frisco,Fashion accessories,38.0,3.0,19/09/23,16:33:00,Ewallet,6.0,0.48,114.0
3523,WALM028,Odessa,Home and lifestyle,76.0,1.0,20/08/21,19:20:00,Ewallet,7.0,0.48,76.0
3524,WALM048,Harlingen,Fashion accessories,60.0,2.0,15/11/23,20:58:00,Ewallet,7.0,0.48,120.0
3525,WALM069,Rockwall,Home and lifestyle,76.0,1.0,28/08/22,18:39:00,Ewallet,7.0,0.33,76.0
3526,WALM024,Carrollton,Fashion accessories,79.0,1.0,17/09/21,16:30:00,Ewallet,7.0,0.48,79.0
3527,WALM021,McAllen,Home and lifestyle,33.0,1.0,01/08/20,18:05:00,Ewallet,4.0,0.48,33.0
3528,WALM048,Harlingen,Fashion accessories,49.0,1.0,30/12/21,20:12:00,Ewallet,4.0,0.48,49.0
3529,WALM083,Farmers Branch,Home and lifestyle,84.0,3.0,27/08/22,16:44:00,Ewallet,9.0,0.33,252.0
3530,WALM051,New Braunfels,Fashion accessories,65.0,1.0,23/11/22,19:55:00,Ewallet,9.0,0.57,65.0
3531,WALM053,Conroe,Home and lifestyle,60.0,2.0,28/09/23,15:34:00,Ewallet,6.0,0.57,120.0
3532,WALM085,Kerrville,Fashion accessories,40.0,3.0,17/12/22,16:42:00,Ewallet,4.0,0.33,120.0
3533,WALM068,Burleson,Home and lifestyle,50.0,1.0,21/08/20,19:00:00,Ewallet,5.0,0.33,50.0
3534,WALM080,Nacogdoches,Fashion accessories,65.0,3.0,14/12/20,20:25:00,Ewallet,4.0,0.33,195.0
3535,WALM063,Georgetown,Home and lifestyle,81.0,2.0,28/08/23,15:33:00,Ewallet,4.0,0.33,162.0
3536,WALM027,Abilene,Fashion accessories,67.0,3.0,14/11/22,18:10:00,Ewallet,5.0,0.48,201.0
3537,WALM070,Hurst,Home and lifestyle,30.0,3.0,17/09/21,16:39:00,Ewallet,8.0,0.33,90.0
3538,WALM043,Baytown,Fashion accessories,69.0,3.0,26/08/20,15:43:00,Ewallet,5.0,0.48,207.0
3539,WALM062,Galveston,Home and lifestyle,59.0,3.0,09/10/21,15:17:00,Ewallet,5.0,0.33,177.0
3540,WALM001,Houston,Fashion accessories,37.0,1.0,10/08/22,15:33:00,Ewallet,5.0,0.36,37.0
3541,WALM008,Corpus Christi,Home and lifestyle,77.0,2.0,17/11/20,19:25:00,Ewallet,9.0,0.48,154.0
3542,WALM014,Amarillo,Fashion accessories,27.0,1.0,22/08/21,15:18:00,Ewallet,8.0,0.48,27.0
3543,WALM018,Frisco,Home and lifestyle,28.0,3.0,25/11/21,17:32:00,Ewallet,9.0,0.48,84.0
3544,WALM009,Plano,Fashion accessories,60.0,1.0,15/11/21,16:46:00,Ewallet,6.0,0.48,60.0
3545,WALM037,League City,Home and lifestyle,51.0,1.0,11/11/21,18:40:00,Ewallet,9.0,0.48,51.0
3546,WALM026,Denton,Fashion accessories,32.0,2.0,18/08/22,16:40:00,Ewallet,7.0,0.48,64.0
3547,WALM005,Fort Worth,Home and lifestyle,70.0,2.0,24/09/23,20:11:00,Ewallet,9.0,0.48,140.0
3548,WALM049,North Richland Hills,Fashion accessories,25.0,2.0,03/10/22,20:48:00,Ewallet,4.0,0.48,50.0
3549,WALM012,Garland,Home and lifestyle,34.0,1.0,06/08/21,16:27:00,Ewallet,6.0,0.48,34.0
3550,WALM042,Bryan,Fashion accessories,17.0,1.0,10/08/21,15:18:00,Ewallet,4.0,0.48,17.0
3551,WALM022,Mesquite,Home and lifestyle,68.0,1.0,21/11/20,17:06:00,Ewallet,7.0,0.48,68.0
3552,WALM088,Cleburne,Fashion accessories,73.0,3.0,17/09/22,15:01:00,Ewallet,5.0,0.33,219.0
3553,WALM004,Austin,Home and lifestyle,58.0,2.0,07/08/21,16:55:00,Ewallet,9.0,0.48,116.0
3554,WALM044,Pharr,Fashion accessories,46.0,2.0,27/11/22,17:13:00,Ewallet,5.0,0.48,92.0
3555,WALM045,Missouri City,Home and lifestyle,58.0,3.0,07/09/21,15:22:00,Credit card,8.0,0.48,174.0
3556,WALM030,Richardson,Fashion accessories,44.0,1.0,01/11/23,16:57:00,Ewallet,9.0,0.48,44.0
3557,WALM028,Odessa,Home and lifestyle,33.0,1.0,25/12/21,15:48:00,Ewallet,5.0,0.48,33.0
3558,WALM060,DeSoto,Fashion accessories,47.0,1.0,15/12/23,15:07:00,Ewallet,7.0,0.33,47.0
3559,WALM028,Odessa,Home and lifestyle,20.0,2.0,20/09/23,18:41:00,Ewallet,6.0,0.48,40.0
3560,WALM013,Irving,Fashion accessories,80.0,1.0,29/09/20,15:32:00,Ewallet,7.0,0.48,80.0
3561,WALM059,Pflugerville,Home and lifestyle,36.0,3.0,25/09/20,17:00:00,Ewallet,8.0,0.33,108.0
3562,WALM091,Little Elm,Fashion accessories,76.0,3.0,03/08/23,19:26:00,Ewallet,8.0,0.33,228.0
3563,WALM098,Mineral Wells,Home and lifestyle,54.0,3.0,14/11/20,19:50:00,Ewallet,8.0,0.18,162.0
3564,WALM063,Georgetown,Fashion accessories,38.0,1.0,11/09/22,15:16:00,Ewallet,7.0,0.33,38.0
3565,WALM005,Fort Worth,Home and lifestyle,51.0,1.0,19/11/20,17:37:00,Ewallet,6.0,0.48,51.0
3566,WALM030,Richardson,Fashion accessories,40.0,2.0,11/09/20,17:46:00,Ewallet,6.0,0.48,80.0
3567,WALM059,Pflugerville,Home and lifestyle,65.0,2.0,18/12/20,15:33:00,Ewallet,9.0,0.33,130.0
3568,WALM039,Longview,Fashion accessories,80.0,1.0,08/10/23,16:47:00,Ewallet,7.0,0.48,80.0
3569,WALM001,Houston,Home and lifestyle,70.0,3.0,22/08/21,16:36:00,Ewallet,6.0,0.36,210.0
3570,WALM049,North Richland Hills,Fashion accessories,43.0,2.0,12/12/23,17:49:00,Ewallet,4.0,0.48,86.0
3571,WALM080,Nacogdoches,Home and lifestyle,53.0,3.0,03/09/21,15:30:00,Ewallet,8.0,0.33,159.0
3572,WALM010,Laredo,Fashion accessories,80.0,2.0,19/09/20,17:04:00,Ewallet,8.0,0.48,160.0
3573,WALM014,Amarillo,Home and lifestyle,63.0,2.0,31/12/21,20:59:00,Ewallet,8.0,0.48,126.0
3574,WALM045,Missouri City,Fashion accessories,28.0,2.0,12/10/22,18:03:00,Credit card,5.0,0.48,56.0
3575,WALM018,Frisco,Home and lifestyle,77.0,2.0,30/11/20,19:40:00,Ewallet,9.0,0.48,154.0
3576,WALM070,Hurst,Fashion accessories,24.0,1.0,31/12/22,20:30:00,Ewallet,7.0,0.33,24.0
3577,WALM066,Grapevine,Home and lifestyle,33.0,1.0,13/10/21,19:34:00,Ewallet,4.0,0.33,33.0
3578,WALM012,Garland,Fashion accessories,24.0,2.0,15/10/21,20:25:00,Ewallet,5.0,0.48,48.0
3579,WALM033,Pearland,Home and lifestyle,30.0,1.0,11/10/22,18:19:00,Ewallet,5.0,0.48,30.0
3580,WALM063,Georgetown,Fashion accessories,56.0,2.0,17/09/23,18:39:00,Ewallet,6.0,0.33,112.0
3581,WALM024,Carrollton,Home and lifestyle,46.0,1.0,21/12/22,18:51:00,Ewallet,5.0,0.48,46.0
3582,WALM045,Missouri City,Fashion accessories,51.0,1.0,23/09/20,16:22:00,Credit card,9.0,0.48,51.0
3583,WALM041,Mission,Home and lifestyle,81.0,2.0,15/10/21,16:59:00,Ewallet,6.0,0.48,162.0
3584,WALM012,Garland,Fashion accessories,60.0,2.0,14/09/21,16:53:00,Ewallet,4.0,0.48,120.0
3585,WALM079,La Porte,Home and lifestyle,79.0,3.0,30/12/22,17:52:00,Ewallet,4.0,0.33,237.0
3586,WALM067,Haltom City,Fashion accessories,23.0,3.0,13/10/21,17:28:00,Ewallet,5.0,0.33,69.0
3587,WALM083,Farmers Branch,Home and lifestyle,46.0,2.0,13/11/20,17:32:00,Ewallet,6.0,0.33,92.0
3588,WALM005,Fort Worth,Fashion accessories,30.0,3.0,21/08/22,20:47:00,Ewallet,5.0,0.48,90.0
3589,WALM010,Laredo,Home and lifestyle,28.0,3.0,23/11/22,18:01:00,Ewallet,9.0,0.48,84.0
3590,WALM077,Coppell,Fashion accessories,56.0,1.0,02/11/23,18:14:00,Ewallet,6.0,0.33,56.0
3591,WALM002,Dallas,Home and lifestyle,17.0,3.0,16/11/21,18:30:00,Ewallet,6.0,0.36,51.0
3592,WALM026,Denton,Fashion accessories,85.0,3.0,06/09/23,18:23:00,Ewallet,5.0,0.48,255.0
3593,WALM027,Abilene,Home and lifestyle,85.0,1.0,11/10/20,19:10:00,Ewallet,7.0,0.48,85.0
3594,WALM036,Allen,Fashion accessories,21.0,2.0,20/12/20,15:30:00,Ewallet,7.0,0.48,42.0
3595,WALM037,League City,Home and lifestyle,78.0,2.0,07/12/21,20:15:00,Ewallet,8.0,0.48,156.0
3596,WALM059,Pflugerville,Fashion accessories,20.0,1.0,08/09/22,18:55:00,Ewallet,8.0,0.33,20.0
3597,WALM078,Del Rio,Home and lifestyle,18.0,1.0,03/08/21,20:56:00,Ewallet,9.0,0.33,18.0
3598,WALM018,Frisco,Fashion accessories,65.0,2.0,18/08/23,18:01:00,Ewallet,9.0,0.48,130.0
3599,WALM033,Pearland,Home and lifestyle,67.0,1.0,04/12/22,15:09:00,Ewallet,4.0,0.48,67.0
3600,WALM062,Galveston,Fashion accessories,74.0,3.0,23/12/21,16:21:00,Ewallet,4.0,0.33,222.0
3601,WALM034,College Station,Home and lifestyle,74.0,2.0,05/10/23,18:27:00,Ewallet,6.0,0.48,148.0
3602,WALM083,Farmers Branch,Fashion accessories,84.0,1.0,02/11/20,19:19:00,Ewallet,4.0,0.33,84.0
3603,WALM040,Edinburg,Home and lifestyle,34.0,1.0,09/08/20,16:43:00,Ewallet,9.0,0.48,34.0
3604,WALM090,Brownwood,Fashion accessories,17.0,2.0,04/08/21,20:40:00,Ewallet,8.0,0.33,34.0
3605,WALM043,Baytown,Home and lifestyle,26.0,2.0,28/10/21,20:19:00,Ewallet,6.0,0.48,52.0
3606,WALM018,Frisco,Fashion accessories,80.0,2.0,19/11/21,17:20:00,Ewallet,9.0,0.48,160.0
3607,WALM062,Galveston,Home and lifestyle,23.0,2.0,25/10/21,18:20:00,Ewallet,7.0,0.33,46.0
3608,WALM057,Euless,Fashion accessories,73.0,3.0,31/10/23,17:02:00,Ewallet,4.0,0.33,219.0
3609,WALM028,Odessa,Home and lifestyle,82.0,1.0,29/12/21,20:49:00,Ewallet,7.0,0.48,82.0
3610,WALM088,Cleburne,Fashion accessories,81.0,3.0,21/10/22,17:55:00,Ewallet,9.0,0.33,243.0
3611,WALM081,Friendswood,Home and lifestyle,57.0,3.0,09/09/22,19:00:00,Ewallet,6.0,0.33,171.0
3612,WALM057,Euless,Fashion accessories,32.0,3.0,03/11/22,16:44:00,Ewallet,7.0,0.33,96.0
3613,WALM058,Port Arthur,Home and lifestyle,25.0,3.0,24/09/20,15:09:00,Ewallet,7.0,0.33,75.0
3614,WALM047,Flower Mound,Fashion accessories,49.0,1.0,09/12/20,18:29:00,Ewallet,6.0,0.48,49.0
3615,WALM085,Kerrville,Home and lifestyle,48.0,2.0,21/11/23,15:08:00,Ewallet,4.0,0.33,96.0
3616,WALM092,Lake Jackson,Fashion accessories,37.0,1.0,01/10/21,15:55:00,Ewallet,8.0,0.33,37.0
3617,WALM037,League City,Home and lifestyle,32.0,3.0,22/08/22,20:44:00,Ewallet,9.0,0.48,96.0
3618,WALM021,McAllen,Fashion accessories,41.0,1.0,14/08/23,19:50:00,Ewallet,5.0,0.48,41.0
3619,WALM028,Odessa,Home and lifestyle,29.0,3.0,09/12/23,16:25:00,Ewallet,7.0,0.48,87.0
3620,WALM020,Killeen,Fashion accessories,18.0,2.0,24/08/23,18:32:00,Ewallet,4.0,0.48,36.0
3621,WALM078,Del Rio,Home and lifestyle,35.0,3.0,02/09/20,15:53:00,Ewallet,5.0,0.33,105.0
3622,WALM079,La Porte,Fashion accessories,67.0,3.0,21/11/20,19:43:00,Ewallet,6.0,0.33,201.0
3623,WALM045,Missouri City,Home and lifestyle,45.0,1.0,07/12/23,17:16:00,Credit card,8.0,0.48,45.0
3624,WALM078,Del Rio,Fashion accessories,79.0,1.0,26/11/23,16:45:00,Ewallet,8.0,0.33,79.0
3625,WALM028,Odessa,Home and lifestyle,63.0,2.0,05/08/20,18:57:00,Ewallet,8.0,0.48,126.0
3626,WALM030,Richardson,Fashion accessories,23.0,2.0,30/12/20,17:19:00,Ewallet,6.0,0.48,46.0
3627,WALM012,Garland,Home and lifestyle,23.0,3.0,24/10/21,20:55:00,Ewallet,4.0,0.48,69.0
3628,WALM068,Burleson,Fashion accessories,64.0,1.0,23/09/20,15:11:00,Ewallet,8.0,0.33,64.0
3629,WALM064,Bedford,Home and lifestyle,15.0,1.0,11/11/22,18:45:00,Ewallet,6.0,0.33,15.0
